"county","tract","bg","cntyname","LandSQMI","afact"
"County code","Tract","Block group","County name","Land area (sq. mi.)","_us_ to bg allocation factor"
"53035","0928.03","2","Kitsap WA",2.7682,0 
"53035","0929.01","1","Kitsap WA",2.567,0 
"53035","0929.01","2","Kitsap WA",14.9019,0.0002 
"53035","0929.01","3","Kitsap WA",2.508,0 
"53035","0929.01","4","Kitsap WA",7.379,0.0001 
"53035","0929.02","1","Kitsap WA",3.3652,0.0001 
"53035","0929.02","2","Kitsap WA",0.9505,0 
"53035","0929.02","3","Kitsap WA",6.2774,0.0001 
"53035","9400.00","1","Kitsap WA",1.4731,0 
"53035","9400.00","2","Kitsap WA",3.3538,0.0001 
"53035","9401.00","1","Kitsap WA",3.4865,0.0001 
"53035","9401.00","2","Kitsap WA",2.6705,0 
"53035","9401.00","3","Kitsap WA",3.8763,0.0001 
"53035","9401.00","4","Kitsap WA",0.846,0 
"53037","9751.00","1","Kittitas WA",630.5577,0.0095 
"53037","9751.00","2","Kittitas WA",8.2269,0.0001 
"53037","9751.00","3","Kittitas WA",40.9738,0.0006 
"53037","9751.00","4","Kittitas WA",1.8808,0 
"53037","9752.00","1","Kittitas WA",415.6454,0.0063 
"53037","9752.00","2","Kittitas WA",62.3774,0.0009 
"53037","9752.00","3","Kittitas WA",116.9513,0.0018 
"53037","9753.00","1","Kittitas WA",119.1303,0.0018 
"53037","9753.00","2","Kittitas WA",473.9444,0.0071 
"53037","9754.01","1","Kittitas WA",0.6458,0 
"53037","9754.01","2","Kittitas WA",1.4858,0 
"53037","9754.01","3","Kittitas WA",0.3277,0 
"53037","9754.02","1","Kittitas WA",4.4116,0.0001 
"53037","9754.02","2","Kittitas WA",0.1847,0 
"53037","9754.02","3","Kittitas WA",0.2015,0 
"53037","9754.02","4","Kittitas WA",0.1957,0 
"53037","9754.02","5","Kittitas WA",0.4816,0 
"53037","9755.00","1","Kittitas WA",5.7228,0.0001 
"53037","9755.00","2","Kittitas WA",0.2765,0 
"53037","9755.00","3","Kittitas WA",0.2379,0 
"53037","9756.00","1","Kittitas WA",0.3144,0 
"53037","9756.00","2","Kittitas WA",2.8191,0 
"53037","9757.00","1","Kittitas WA",7.9123,0.0001 
"53037","9757.00","2","Kittitas WA",31.3519,0.0005 
"53037","9757.00","3","Kittitas WA",371.0133,0.0056 
"53039","9501.00","1","Klickitat WA",650.6385,0.0098 
"53039","9501.00","2","Klickitat WA",211.941,0.0032 
"53039","9501.00","3","Klickitat WA",149.359,0.0022 
"53039","9501.00","4","Klickitat WA",4.0509,0.0001 
"53039","9501.00","5","Klickitat WA",1.1193,0 
"53039","9501.00","6","Klickitat WA",0.7317,0 
"53039","9501.00","7","Klickitat WA",2.6068,0 
"53039","9501.00","8","Klickitat WA",256.8456,0.0039 
"53039","9502.00","1","Klickitat WA",112.1033,0.0017 
"53039","9502.00","2","Klickitat WA",153.6022,0.0023 
"53039","9502.00","3","Klickitat WA",44.039,0.0007 
"53039","9502.00","4","Klickitat WA",40.2159,0.0006 
"53039","9503.00","1","Klickitat WA",93.1449,0.0014 
"53039","9503.00","2","Klickitat WA",93.5607,0.0014 
"53039","9503.00","3","Klickitat WA",22.8157,0.0003 
"53039","9503.00","4","Klickitat WA",1.3066,0 
"53039","9503.00","5","Klickitat WA",0.1913,0 
"53039","9503.00","6","Klickitat WA",0.4474,0 
"53039","9503.00","7","Klickitat WA",32.5936,0.0005 
"53041","9701.00","1","Lewis WA",54.2744,0.0008 
"53041","9701.00","2","Lewis WA",119.5612,0.0018 
"53041","9702.00","1","Lewis WA",3.617,0.0001 
"53041","9702.00","2","Lewis WA",9.5539,0.0001 
"53041","9703.00","1","Lewis WA",1.5361,0 
"53041","9703.00","2","Lewis WA",2.2943,0 
"53041","9703.00","3","Lewis WA",1.6574,0 
"53041","9703.00","4","Lewis WA",0.311,0 
"53041","9704.00","1","Lewis WA",4.1456,0.0001 
"53041","9704.00","2","Lewis WA",0.525,0 
"53041","9704.00","3","Lewis WA",3.2277,0 
"53041","9704.00","4","Lewis WA",5.9249,0.0001 
"53041","9705.00","1","Lewis WA",0.6503,0 
"53041","9705.00","2","Lewis WA",0.2565,0 
"53041","9706.00","1","Lewis WA",0.2224,0 
"53041","9706.00","2","Lewis WA",0.2288,0 
"53041","9707.00","1","Lewis WA",3.5161,0.0001 
"53041","9707.00","2","Lewis WA",0.2156,0 
"53041","9707.00","3","Lewis WA",0.1842,0 
"53041","9707.00","4","Lewis WA",1.0417,0 
"53041","9708.00","1","Lewis WA",9.3065,0.0001 
"53041","9708.00","2","Lewis WA",2.0124,0 
"53041","9708.00","3","Lewis WA",3.012,0 
"53041","9708.00","4","Lewis WA",0.2565,0 
"53041","9709.00","1","Lewis WA",0.6036,0 
"53041","9709.00","2","Lewis WA",0.1174,0 
"53041","9710.00","1","Lewis WA",2.2673,0 
"53041","9710.00","2","Lewis WA",0.5708,0 
"53041","9710.00","3","Lewis WA",0.8923,0 
"53041","9711.00","1","Lewis WA",105.3936,0.0016 
"53041","9711.00","2","Lewis WA",9.5986,0.0001 
"53041","9711.00","3","Lewis WA",20.9747,0.0003 
"53041","9712.00","1","Lewis WA",18.9752,0.0003 
"53041","9712.00","2","Lewis WA",36.1117,0.0005 
"53041","9713.00","1","Lewis WA",5.4866,0.0001 
"53041","9713.00","2","Lewis WA",14.0268,0.0002 
"53041","9713.00","3","Lewis WA",21.684,0.0003 
"53041","9714.00","1","Lewis WA",12.0019,0.0002 
"53041","9714.00","2","Lewis WA",9.1558,0.0001 
"53041","9715.00","1","Lewis WA",4.5806,0.0001 
"53041","9715.00","2","Lewis WA",4.0916,0.0001 
"53041","9715.00","3","Lewis WA",54.4185,0.0008 
"53041","9715.00","4","Lewis WA",188.527,0.0028 
"53041","9715.00","5","Lewis WA",21.3629,0.0003 
"53041","9716.00","1","Lewis WA",7.4305,0.0001 
"53041","9716.00","2","Lewis WA",46.1429,0.0007 
"53041","9716.00","3","Lewis WA",16.9089,0.0003 
"53041","9717.00","1","Lewis WA",92.8481,0.0014 
"53041","9717.00","2","Lewis WA",33.1284,0.0005 
"53041","9717.00","3","Lewis WA",125.967,0.0019 
"53041","9717.00","4","Lewis WA",5.8455,0.0001 
"53041","9718.00","1","Lewis WA",161.9257,0.0024 
"53041","9718.00","2","Lewis WA",177.0468,0.0027 
"53041","9718.00","3","Lewis WA",66.8621,0.001 
"53041","9718.00","4","Lewis WA",26.2614,0.0004 
"53041","9719.00","1","Lewis WA",139.0892,0.0021 
"53041","9719.00","2","Lewis WA",26.6286,0.0004 
"53041","9719.00","3","Lewis WA",42.6438,0.0006 
"53041","9720.00","1","Lewis WA",85.1641,0.0013 
"53041","9720.00","2","Lewis WA",105.2787,0.0016 
"53041","9720.00","3","Lewis WA",475.5323,0.0072 
"53041","9720.00","4","Lewis WA",9.7257,0.0001 
"53043","9601.00","1","Lincoln WA",0.9061,0 
"53043","9601.00","2","Lincoln WA",1.0022,0 
"53043","9602.00","1","Lincoln WA",166.4883,0.0025 
"53043","9602.00","2","Lincoln WA",260.6365,0.0039 
"53043","9602.00","3","Lincoln WA",117.257,0.0018 
"53043","9603.00","1","Lincoln WA",380.8312,0.0057 
"53043","9603.00","2","Lincoln WA",346.9738,0.0052 
"53043","9603.00","3","Lincoln WA",9.8387,0.0001 
"53043","9604.00","1","Lincoln WA",643.2444,0.0097 
"53043","9604.00","2","Lincoln WA",8.8168,0.0001 
"53043","9604.00","3","Lincoln WA",374.4991,0.0056 
"53045","9400.00","1","Mason WA",8.2069,0.0001 
"53045","9601.00","1","Mason WA",165.3667,0.0025 
"53045","9601.00","2","Mason WA",191.1962,0.0029 
"53045","9602.00","1","Mason WA",28.1923,0.0004 
"53045","9602.00","2","Mason WA",75.211,0.0011 
"53045","9602.00","3","Mason WA",97.2862,0.0015 
"53045","9602.00","4","Mason WA",26.5723,0.0004 
"53045","9603.00","1","Mason WA",30.6056,0.0005 
"53045","9603.00","2","Mason WA",2.4556,0 
"53045","9603.00","3","Mason WA",11.7842,0.0002 
"53045","9603.00","4","Mason WA",6.4555,0.0001 
"53045","9603.00","5","Mason WA",36.8628,0.0006 
"53045","9604.00","1","Mason WA",10.696,0.0002 
"53045","9604.00","2","Mason WA",6.1294,0.0001 
"53045","9604.00","3","Mason WA",1.3342,0 
"53045","9604.00","4","Mason WA",4.9877,0.0001 
"53045","9604.00","5","Mason WA",16.3904,0.0002 
"53045","9604.00","6","Mason WA",6.715,0.0001 
"53045","9605.00","1","Mason WA",2.4593,0 
"53045","9605.00","2","Mason WA",11.0015,0.0002 
"53045","9605.00","3","Mason WA",27.2763,0.0004 
"53045","9605.00","4","Mason WA",7.4861,0.0001 
"53045","9606.00","1","Mason WA",10.9273,0.0002 
"53045","9606.00","2","Mason WA",4.9551,0.0001 
"53045","9606.00","3","Mason WA",3.4978,0.0001 
"53045","9607.00","1","Mason WA",0.3476,0 
"53045","9607.00","2","Mason WA",0.4,0 
"53045","9608.00","1","Mason WA",2.6838,0 
"53045","9608.00","2","Mason WA",0.2885,0 
"53045","9608.00","3","Mason WA",1.9171,0 
"53045","9608.00","4","Mason WA",0.3472,0 
"53045","9609.00","1","Mason WA",0.171,0 
"53045","9609.00","2","Mason WA",0.6806,0 
"53045","9609.00","3","Mason WA",1.0999,0 
"53045","9609.00","4","Mason WA",0.2345,0 
"53045","9610.00","1","Mason WA",4.9811,0.0001 
"53045","9610.00","2","Mason WA",10.0374,0.0002 
"53045","9610.00","3","Mason WA",4.4951,0.0001 
"53045","9610.00","4","Mason WA",3.1202,0 
"53045","9611.00","1","Mason WA",20.9956,0.0003 
"53045","9611.00","2","Mason WA",8.8415,0.0001 
"53045","9611.00","3","Mason WA",3.135,0 
"53045","9611.00","4","Mason WA",2.2001,0 
"53045","9611.00","5","Mason WA",5.6808,0.0001 
"53045","9612.00","1","Mason WA",2.7458,0 
"53045","9612.00","2","Mason WA",14.274,0.0002 
"53045","9612.00","3","Mason WA",8.2187,0.0001 
"53045","9613.00","1","Mason WA",11.8361,0.0002 
"53045","9613.00","2","Mason WA",56.6342,0.0009 
"53047","9401.00","1","Okanogan WA",110.7643,0.0017 
"53047","9401.00","2","Okanogan WA",228.1486,0.0034 
"53047","9401.00","3","Okanogan WA",17.6216,0.0003 
"53047","9402.00","1","Okanogan WA",401.8118,0.006 
"53047","9402.00","2","Okanogan WA",266.6447,0.004 
"53047","9402.00","3","Okanogan WA",6.4784,0.0001 
"53047","9703.00","1","Okanogan WA",302.2442,0.0045 
"53047","9703.00","2","Okanogan WA",413.2585,0.0062 
"53047","9703.00","3","Okanogan WA",66.436,0.001 
"53047","9703.00","4","Okanogan WA",86.6167,0.0013 
"53047","9703.00","5","Okanogan WA",373.1719,0.0056 
"53047","9703.00","6","Okanogan WA",1.0397,0 
"53047","9703.00","7","Okanogan WA",27.5325,0.0004 
"53047","9704.00","1","Okanogan WA",30.3066,0.0005 
"53047","9704.00","2","Okanogan WA",103.9483,0.0016 
"53047","9704.00","3","Okanogan WA",91.8207,0.0014 
"53047","9705.00","1","Okanogan WA",89.6028,0.0013 
"53047","9705.00","2","Okanogan WA",156.7294,0.0024 
"53047","9705.00","3","Okanogan WA",152.5291,0.0023 
"53047","9706.00","1","Okanogan WA",8.5208,0.0001 
"53047","9706.00","2","Okanogan WA",1.1321,0 
"53047","9706.00","3","Okanogan WA",0.2802,0 
"53047","9706.00","4","Okanogan WA",3.6581,0.0001 
"53047","9706.00","5","Okanogan WA",0.1782,0 
"53047","9706.00","6","Okanogan WA",1.7884,0 
"53047","9707.00","1","Okanogan WA",1.9416,0 
"53047","9707.00","2","Okanogan WA",4.2202,0.0001 
"53047","9707.00","3","Okanogan WA",0.1817,0 
"53047","9707.00","4","Okanogan WA",8.9526,0.0001 
"53047","9707.00","5","Okanogan WA",18.4963,0.0003 
"53047","9708.00","1","Okanogan WA",124.3247,0.0019 
"53047","9708.00","2","Okanogan WA",10.6215,0.0002 
"53047","9708.00","3","Okanogan WA",0.3297,0 
"53047","9708.00","4","Okanogan WA",50.885,0.0008 
"53047","9708.00","5","Okanogan WA",22.6747,0.0003 
"53047","9709.00","1","Okanogan WA",1057.154,0.0159 
"53047","9709.00","2","Okanogan WA",274.4034,0.0041 
"53047","9709.00","3","Okanogan WA",6.9046,0.0001 
"53047","9709.00","4","Okanogan WA",137.167,0.0021 
"53047","9710.00","1","Okanogan WA",144.6901,0.0022 
"53047","9710.00","2","Okanogan WA",31.4881,0.0005 
"53047","9710.00","3","Okanogan WA",17.9458,0.0003 
"53047","9710.00","4","Okanogan WA",218.9785,0.0033 
"53047","9710.00","5","Okanogan WA",194.3546,0.0029 
"53049","9502.00","1","Pacific WA",44.1653,0.0007 
"53049","9502.00","2","Pacific WA",104.7785,0.0016 
"53049","9502.00","3","Pacific WA",1.4259,0 
"53049","9502.00","4","Pacific WA",1.8899,0 
"53049","9502.00","5","Pacific WA",2.9319,0 
"53049","9503.00","1","Pacific WA",43.2891,0.0007 
"53049","9503.00","2","Pacific WA",99.7475,0.0015 
"53049","9503.00","3","Pacific WA",1.7335,0 
"53049","9503.00","4","Pacific WA",0.692,0 
"53049","9504.00","1","Pacific WA",248.675,0.0037 
"53049","9504.00","2","Pacific WA",229.4325,0.0035 
"53049","9504.00","3","Pacific WA",101.7698,0.0015 
"53049","9505.00","1","Pacific WA",19.239,0.0003 
"53049","9505.00","2","Pacific WA",5.0896,0.0001 
"53049","9506.00","1","Pacific WA",1.2729,0 
"53049","9507.00","1","Pacific WA",7.943,0.0001 
"53049","9507.00","2","Pacific WA",2.3052,0 
"53049","9508.00","1","Pacific WA",14.905,0.0002 
"53049","9508.00","2","Pacific WA",1.3721,0 
"53051","9701.00","1","Pend Oreille WA",112.775,0.0017 
"53051","9701.00","2","Pend Oreille WA",5.3515,0.0001 
"53051","9701.00","3","Pend Oreille WA",554.0821,0.0083 
"53051","9702.00","1","Pend Oreille WA",229.9714,0.0035 
"53051","9702.00","2","Pend Oreille WA",118.8013,0.0018 
"53051","9702.00","3","Pend Oreille WA",117.9742,0.0018 
"53051","9703.00","1","Pend Oreille WA",3.0009,0 
"53051","9703.00","2","Pend Oreille WA",0.1941,0 
"53051","9703.00","3","Pend Oreille WA",32.5645,0.0005 
"53051","9704.00","1","Pend Oreille WA",104.9771,0.0016 
"53051","9704.00","2","Pend Oreille WA",38.6074,0.0006 
"53051","9704.00","3","Pend Oreille WA",17.4041,0.0003 
"53051","9705.00","1","Pend Oreille WA",3.2241,0 
"53051","9705.00","2","Pend Oreille WA",61.0615,0.0009 
"53053","0602.00","1","Pierce WA",6.0572,0.0001 
"53053","0603.00","1","Pierce WA",1.4475,0 
"53053","0603.00","2","Pierce WA",0.3749,0 
"53053","0603.00","3","Pierce WA",0.3097,0 
"53053","0604.00","1","Pierce WA",0.4126,0 
"53053","0604.00","2","Pierce WA",0.1303,0 
"53053","0604.00","3","Pierce WA",0.1416,0 
"53053","0604.00","4","Pierce WA",0.1311,0 
"53053","0604.00","5","Pierce WA",0.1643,0 
"53053","0605.00","1","Pierce WA",0.2988,0 
"53053","0605.00","2","Pierce WA",0.18,0 
"53053","0605.00","3","Pierce WA",0.0928,0 
"53053","0605.00","4","Pierce WA",0.119,0 
"53053","0605.00","5","Pierce WA",0.1268,0 
"53053","0606.00","1","Pierce WA",0.3485,0 
"53053","0606.00","2","Pierce WA",0.1326,0 
"53053","0606.00","3","Pierce WA",0.0825,0 
"53053","0606.00","4","Pierce WA",0.0823,0 
"53053","0606.00","5","Pierce WA",0.0747,0 
"53053","0606.00","6","Pierce WA",0.1019,0 
"53053","0607.00","1","Pierce WA",0.1204,0 
"53053","0607.00","2","Pierce WA",0.1197,0 
"53053","0607.00","3","Pierce WA",0.1134,0 
"53053","0607.00","4","Pierce WA",0.1445,0 
"53053","0607.00","5","Pierce WA",0.2006,0 
"53053","0607.00","6","Pierce WA",0.1144,0 
"53053","0608.00","1","Pierce WA",0.1372,0 
"53053","0608.00","2","Pierce WA",0.1411,0 
"53053","0608.00","3","Pierce WA",0.136,0 
"53053","0608.00","4","Pierce WA",0.1342,0 
"53053","0608.00","5","Pierce WA",0.1359,0 
"53053","0608.00","6","Pierce WA",0.1361,0 
"53053","0608.00","7","Pierce WA",0.1768,0 
"53053","0609.03","1","Pierce WA",0.1539,0 
"53053","0609.03","2","Pierce WA",0.2456,0 
"53053","0609.03","3","Pierce WA",0.4936,0 
"53053","0609.04","1","Pierce WA",0.1414,0 
"53053","0609.04","2","Pierce WA",0.2397,0 
"53053","0609.04","3","Pierce WA",0.1567,0 
"53053","0609.04","4","Pierce WA",0.2098,0 
"53053","0609.05","1","Pierce WA",0.1786,0 
"53053","0609.05","2","Pierce WA",0.0966,0 
"53053","0609.05","3","Pierce WA",0.2274,0 
"53053","0609.05","4","Pierce WA",0.2993,0 
"53053","0609.05","5","Pierce WA",0.372,0 
"53053","0609.06","1","Pierce WA",0.39,0 
"53053","0609.06","2","Pierce WA",0.2192,0 
"53053","0610.01","1","Pierce WA",0.1624,0 
"53053","0610.01","2","Pierce WA",0.2813,0 
"53053","0610.01","3","Pierce WA",0.6646,0 
"53053","0610.02","1","Pierce WA",0.3374,0 
"53053","0610.02","2","Pierce WA",0.4304,0 
"53053","0610.02","3","Pierce WA",0.251,0 
"53053","0610.02","4","Pierce WA",0.1435,0 
"53053","0611.00","1","Pierce WA",0.136,0 
"53053","0611.00","2","Pierce WA",0.1142,0 
"53053","0611.00","3","Pierce WA",0.1127,0 
"53053","0611.00","4","Pierce WA",0.604,0 
"53053","0611.00","5","Pierce WA",0.2833,0 
"53053","0611.00","6","Pierce WA",0.2065,0 
"53053","0611.00","7","Pierce WA",0.2243,0 
"53053","0612.00","1","Pierce WA",0.0994,0 
"53053","0612.00","2","Pierce WA",0.1492,0 
"53053","0612.00","3","Pierce WA",0.1043,0 
"53053","0612.00","4","Pierce WA",0.168,0 
"53053","0612.00","5","Pierce WA",0.1251,0 
"53053","0612.00","6","Pierce WA",0.0838,0 
"53053","0613.00","1","Pierce WA",0.092,0 
"53053","0613.00","2","Pierce WA",0.0982,0 
"53053","0613.00","3","Pierce WA",0.0736,0 
"53053","0613.00","4","Pierce WA",0.0884,0 
"53053","0613.00","5","Pierce WA",0.1619,0 
"53053","0613.00","6","Pierce WA",0.0939,0 
"53053","0614.00","1","Pierce WA",0.0792,0 
"53053","0614.00","2","Pierce WA",0.0996,0 
"53053","0614.00","3","Pierce WA",0.1791,0 
"53053","0615.00","1","Pierce WA",0.1859,0 
"53053","0615.00","2","Pierce WA",0.0606,0 
"53053","0615.00","3","Pierce WA",0.0954,0 
"53053","0615.00","4","Pierce WA",0.1103,0 
"53053","0616.01","1","Pierce WA",0.294,0 
"53053","0616.02","1","Pierce WA",0.4082,0 
"53053","0617.00","1","Pierce WA",0.1942,0 
"53053","0617.00","2","Pierce WA",0.1178,0 
"53053","0617.00","3","Pierce WA",0.1136,0 
"53053","0617.00","4","Pierce WA",0.1344,0 
"53053","0617.00","5","Pierce WA",0.4591,0 
"53053","0618.00","1","Pierce WA",0.2149,0 
"53053","0618.00","2","Pierce WA",0.1068,0 
"53053","0618.00","3","Pierce WA",0.2124,0 
"53053","0619.00","1","Pierce WA",0.1702,0 
"53053","0619.00","2","Pierce WA",0.2313,0 
"53053","0620.00","1","Pierce WA",0.1395,0 
"53053","0620.00","2","Pierce WA",0.2276,0 
"53053","0620.00","3","Pierce WA",0.1127,0 
"53053","0620.00","4","Pierce WA",0.3176,0 
"53053","0623.00","1","Pierce WA",0.2587,0 
"53053","0623.00","2","Pierce WA",0.2565,0 
"53053","0623.00","3","Pierce WA",0.2151,0 
"53053","0623.00","4","Pierce WA",0.2179,0 
"53053","0624.00","1","Pierce WA",0.2834,0 
"53053","0624.00","2","Pierce WA",0.1647,0 
"53053","0624.00","3","Pierce WA",0.1384,0 
"53053","0624.00","4","Pierce WA",0.1679,0 
"53053","0624.00","5","Pierce WA",0.1207,0 
"53053","0625.00","1","Pierce WA",0.1592,0 
"53053","0625.00","2","Pierce WA",0.1612,0 
"53053","0625.00","3","Pierce WA",0.1263,0 
"53053","0625.00","4","Pierce WA",0.1233,0 
"53053","0625.00","5","Pierce WA",0.2263,0 
"53053","0625.00","6","Pierce WA",0.1501,0 
"53053","0625.00","7","Pierce WA",0.1737,0 
"53053","0626.00","1","Pierce WA",1.6843,0 
"53053","0626.00","2","Pierce WA",0.9982,0 
"53053","0628.01","1","Pierce WA",0.2598,0 
"53053","0628.01","2","Pierce WA",0.2501,0 
"53053","0628.01","3","Pierce WA",0.6821,0 
"53053","0628.01","4","Pierce WA",0.2648,0 
"53053","0628.02","1","Pierce WA",0.3077,0 
"53053","0628.02","2","Pierce WA",0.4275,0 
"53053","0628.02","3","Pierce WA",0.4236,0 
"53053","0629.00","1","Pierce WA",0.1459,0 
"53053","0629.00","2","Pierce WA",0.2274,0 
"53053","0629.00","3","Pierce WA",0.1516,0 
"53053","0629.00","4","Pierce WA",0.1698,0 
"53053","0629.00","5","Pierce WA",0.1479,0 
"53053","0629.00","6","Pierce WA",0.3087,0 
"53053","0630.00","1","Pierce WA",0.3387,0 
"53053","0630.00","2","Pierce WA",0.5126,0 
"53053","0631.00","1","Pierce WA",0.155,0 
"53053","0631.00","2","Pierce WA",0.2189,0 
"53053","0631.00","3","Pierce WA",0.1259,0 
"53053","0631.00","4","Pierce WA",0.4041,0 
"53053","0632.00","1","Pierce WA",0.2284,0 
"53053","0632.00","2","Pierce WA",0.2637,0 
"53053","0632.00","3","Pierce WA",0.1644,0 
"53053","0632.00","4","Pierce WA",0.147,0 
"53053","0632.00","5","Pierce WA",0.1081,0 
"53053","0633.00","1","Pierce WA",0.2884,0 
"53053","0633.00","2","Pierce WA",0.4362,0 
"53053","0633.00","3","Pierce WA",0.223,0 
"53053","0633.00","4","Pierce WA",0.1803,0 
"53053","0633.00","5","Pierce WA",0.1744,0 
"53053","0634.00","1","Pierce WA",0.3726,0 
"53053","0634.00","2","Pierce WA",0.3696,0 
"53053","0634.00","3","Pierce WA",0.2518,0 
"53053","0634.00","4","Pierce WA",0.1865,0 
"53053","0634.00","5","Pierce WA",0.1867,0 
"53053","0634.00","6","Pierce WA",0.1233,0 
"53053","0635.01","1","Pierce WA",0.1256,0 
"53053","0635.01","2","Pierce WA",0.2513,0 
"53053","0635.01","3","Pierce WA",0.189,0 
"53053","0635.01","4","Pierce WA",0.1735,0 
"53053","0635.02","1","Pierce WA",0.1244,0 
"53053","0635.02","2","Pierce WA",0.3529,0 
"53053","0635.02","3","Pierce WA",0.2669,0 
"53053","0701.00","1","Pierce WA",329.6123,0.005 
"53053","0701.00","2","Pierce WA",308.439,0.0046 
"53053","0701.00","3","Pierce WA",86.4059,0.0013 
"53053","0701.00","4","Pierce WA",8.1157,0.0001 
"53053","0702.03","1","Pierce WA",13.0023,0.0002 
"53053","0702.03","2","Pierce WA",0.6095,0 
"53053","0702.03","3","Pierce WA",0.1407,0 
"53053","0702.04","1","Pierce WA",0.4022,0 
"53053","0702.04","2","Pierce WA",1.5966,0 
"53053","0702.05","1","Pierce WA",2.599,0 
"53053","0702.05","2","Pierce WA",4.8136,0.0001 
"53053","0702.06","1","Pierce WA",7.3475,0.0001 
"53053","0702.06","2","Pierce WA",3.6756,0.0001 
"53053","0702.06","3","Pierce WA",4.0293,0.0001 
"53053","0702.07","1","Pierce WA",1.6603,0 
"53053","0702.07","2","Pierce WA",0.9656,0 
"53053","0702.07","3","Pierce WA",6.6051,0.0001 
"53053","0702.07","4","Pierce WA",3.4287,0.0001 
"53053","0703.07","1","Pierce WA",3.0037,0 
"53053","0703.07","2","Pierce WA",2.2752,0 
"53053","0703.07","3","Pierce WA",5.6347,0.0001 
"53053","0703.08","1","Pierce WA",0.6701,0 
"53053","0703.08","2","Pierce WA",0.5726,0 
"53053","0703.09","1","Pierce WA",0.7708,0 
"53053","0703.09","2","Pierce WA",1.2636,0 
"53053","0703.09","3","Pierce WA",2.4316,0 
"53053","0703.10","1","Pierce WA",0.7206,0 
"53053","0703.10","2","Pierce WA",0.1761,0 
"53053","0703.10","3","Pierce WA",0.8062,0 
"53053","0703.10","4","Pierce WA",0.4681,0 
"53053","0703.11","1","Pierce WA",0.2947,0 
"53053","0703.11","2","Pierce WA",0.5834,0 
"53053","0703.11","3","Pierce WA",1.0466,0 
"53053","0703.12","1","Pierce WA",2.2906,0 
"53053","0703.12","2","Pierce WA",0.6034,0 
"53053","0703.12","3","Pierce WA",0.3132,0 
"53053","0703.13","1","Pierce WA",2.0421,0 
"53053","0703.13","2","Pierce WA",1.4146,0 
"53053","0703.13","3","Pierce WA",0.5834,0 
"53053","0703.13","4","Pierce WA",0.3735,0 
"53053","0703.13","5","Pierce WA",0.9226,0 
"53053","0703.14","1","Pierce WA",0.8987,0 
"53053","0703.14","2","Pierce WA",0.6848,0 
"53053","0703.15","1","Pierce WA",2.1537,0 
"53053","0703.15","2","Pierce WA",0.8465,0 
"53053","0703.15","3","Pierce WA",0.1604,0 
"53053","0703.15","4","Pierce WA",0.6181,0 
"53053","0703.16","1","Pierce WA",0.687,0 
"53053","0703.16","2","Pierce WA",0.6556,0 
"53053","0704.01","1","Pierce WA",1.7087,0 
"53053","0704.01","2","Pierce WA",1.918,0 
"53053","0704.03","1","Pierce WA",4.2438,0.0001 
"53053","0704.03","2","Pierce WA",0.4227,0 
"53053","0704.03","3","Pierce WA",0.7232,0 
"53053","0704.04","1","Pierce WA",0.9969,0 
"53053","0704.04","2","Pierce WA",0.946,0 
"53053","0707.03","1","Pierce WA",0.705,0 
"53053","0707.03","2","Pierce WA",0.4528,0 
"53053","0707.03","3","Pierce WA",0.4869,0 
"53053","0707.03","4","Pierce WA",0.2318,0 
"53053","0707.03","5","Pierce WA",0.342,0 
"53053","0711.00","1","Pierce WA",1.4199,0 
"53053","0711.00","2","Pierce WA",1.0946,0 
"53053","0712.05","1","Pierce WA",1.9576,0 
"53053","0712.05","2","Pierce WA",1.0624,0 
"53053","0712.06","1","Pierce WA",0.3443,0 
"53053","0712.06","2","Pierce WA",0.4105,0 
"53053","0712.06","3","Pierce WA",0.6798,0 
"53053","0712.06","4","Pierce WA",1.6096,0 
"53053","0712.07","1","Pierce WA",0.6442,0 
"53053","0712.07","2","Pierce WA",0.8526,0 
"53053","0712.07","3","Pierce WA",0.3768,0 
"53053","0712.08","1","Pierce WA",0.4032,0 
"53053","0712.08","2","Pierce WA",0.4114,0 
"53053","0712.08","3","Pierce WA",0.6084,0 
"53053","0712.09","1","Pierce WA",0.4847,0 
"53053","0712.09","2","Pierce WA",0.196,0 
"53053","0712.09","3","Pierce WA",0.2169,0 
"53053","0712.10","1","Pierce WA",0.9113,0 
"53053","0712.10","2","Pierce WA",0.6521,0 
"53053","0712.10","3","Pierce WA",1.7695,0 
"53053","0713.04","1","Pierce WA",0.4568,0 
"53053","0713.04","2","Pierce WA",1.2798,0 
"53053","0713.04","3","Pierce WA",0.3278,0 
"53053","0713.05","1","Pierce WA",1.592,0 
"53053","0713.05","2","Pierce WA",2.2512,0 
"53053","0713.06","1","Pierce WA",0.7548,0 
"53053","0713.06","2","Pierce WA",1.9253,0 
"53053","0713.06","3","Pierce WA",1.2143,0 
"53053","0713.06","4","Pierce WA",0.8302,0 
"53053","0713.07","1","Pierce WA",0.5059,0 
"53053","0713.07","2","Pierce WA",0.5036,0 
"53053","0713.07","3","Pierce WA",0.9992,0 
"53053","0713.09","1","Pierce WA",0.8893,0 
"53053","0713.09","2","Pierce WA",0.3847,0 
"53053","0713.09","3","Pierce WA",0.322,0 
"53053","0713.10","1","Pierce WA",1.4861,0 
"53053","0713.10","2","Pierce WA",1.0228,0 
"53053","0714.03","1","Pierce WA",0.8287,0 
